,restaurant_name,address,review_score,price,categories,price_range,cuisines,diets,meals,features,tags,url,lat,lon,geometry,osmid
44,Earl & Angelo's,"182 Front St, Belleville, Ontario K8N 2Y7 Canada",3.8,4,"['Steakhouse', 'Canadian', 'Gluten Free Options']",[],[],[],[],[],"['steak ', 'salmon ', 'christmas dinner ', 'special night ', 'another chance ', 'great dinner ', 'downtown belleville ']",https://www.tripadvisor.ca/Restaurant_Review-g154981-d783015-Reviews-Earl_Angelo_s-Belleville_Ontario.html,44.16307549,-77.38396991,POINT (-77.38396991 44.16307549),44
45,Aria Bistro & Lounge,"485 Main St N, Brampton, Ontario L6X 1N8 Canada",4.7,4,"['American', 'Steakhouse', 'Canadian']","[19, 38]","['american', 'canadian', 'steakhouse']","['vegetarian friendly', 'vegan options', 'gluten free options']",[],[],"['bread ', 'scallops ', 'steak ', 'crab cakes ', 'rack of lamb ', 'cheesecake ', 'pasta dishes ', 'mashed potatoes ', 'caesar salad ', 'chef anthony ', 'fine dining ', 'special occasion ', 'wonderful evening ', 'anniversary dinner ', 'the wait staff ', 'cooked perfectly ', 'maya ']",https://www.tripadvisor.ca/Restaurant_Review-g154982-d765860-Reviews-Aria_Bistro_Lounge-Brampton_Ontario.html,43.697568,-79.77617313,POINT (-79.77617313 43.697568),45
46,Fanzorelli's Restaurant & Wine Bar,"50 Queen St W On, Brampton, Ontario L6X 4H3 Canada",4.4,2.5,"['Italian', 'Pizza', 'Wine Bar']",[],[],[],[],[],"['pasta ', 'creme brulee ', 'bread ', 'wild mushrooms ', 'salmon ', 'soup ', 'downtown brampton ', 'rose theatre ', 'regular menu ', 'italian food ', 'food was amazing ', 'highly recommend this restaurant ', 'great restaurant ', 'tasted great ', 'great place to eat ', 'piping hot ', 'birthday dinner ']",https://www.tripadvisor.ca/Restaurant_Review-g154982-d704187-Reviews-Fanzorelli_s_Restaurant_Wine_Bar-Brampton_Ontario.html,43.6850225,-79.761119,POINT (-79.76111899999999 43.6850225),46
47,J. Red&Co,"341 Main St N, Brampton, Ontario L6X 3C7 Canada",4.4,2.5,"['American', 'Bar', 'Pizza']",[],"['american', 'bar', 'pizza', 'canadian']","['vegetarian friendly', 'vegan options', 'gluten free options']","['lunch', 'dinner', 'brunch']",[],"['chicken and waffles ', 'burger ', 'oysters ', 'mac and cheese ', 'prime rib ', 'wings ', 'caesar salad ', 'onion rings ', 'rice ', 'buck a shuck ', 'great atmosphere ', 'girls night ', 'saturday night ', 'fighter ', 'bob ', 'thai ', 'twist ']",https://www.tripadvisor.ca/Restaurant_Review-g154982-d9703167-Reviews-J_Red_Co-Brampton_Ontario.html,43.6929262,-79.7682688,POINT (-79.7682688 43.6929262),47
48,Vesuvio Ristorante,"91 George St S, Brampton, Ontario L6Y 1P4 Canada",4.4,2.5,"['Italian', 'Pizza', 'Vegetarian Friendly']",[],"['italian', 'pizza']","['vegetarian friendly', 'vegan options', 'gluten free options']","['lunch', 'dinner', 'after-hours', 'drinks']",[],"['pasta ', 'vitello ', 'manicotti ', 'tiramisu ', 'salmon ', 'gage park ', 'an italian restaurant ', 'rose theatre ', 'love this place ', 'goat cheese ', 'saturday night ', 'great food and service ', 'recommend this restaurant ', 'maurizio ', 'homemade ', 'eats ', 'patrons ']",https://www.tripadvisor.ca/Restaurant_Review-g154982-d710480-Reviews-Vesuvio_Ristorante-Brampton_Ontario.html,43.68403527,-79.75931386,POINT (-79.75931386000001 43.68403527),48
49,Heritage Fish & Chips,"295 Queen St E, Brampton, Ontario L6W 3R1 Canada",4.3,2.5,"['Seafood', 'British', 'Canadian']","[7, 15]","['seafood', 'british', 'canadian']",[],"['lunch', 'dinner']",[],"['fish chips ', 'greek salad ', 'english style ', 'great fish ', 'large portions ', 'take out ', 'lunch time ', 'quick service ', 'queen ', 'craving ', 'plaza ', 'gta ']",https://www.tripadvisor.ca/Restaurant_Review-g154982-d783287-Reviews-Heritage_Fish_Chips-Brampton_Ontario.html,43.7026859,-79.7371683,POINT (-79.73716829999999 43.7026859),49
50,Mandarin Restaurant,"238 Biscayne Crescent, Brampton, Ontario L6W 4S1 Canada",4.3,2.5,"['Chinese', 'International', 'Sushi']",[],[],[],[],[],"['crab legs ', 'sushi ', 'beef ', 'ribs ', 'salad ', 'rice ', 'fries ', 'chinese buffet ', 'head office ', 'all you can eat ', 'fresh food ', 'lots of variety ', 'family dinner ', 'waterfall ', 'aquarium ', 'seniors ', 'ontario ']",https://www.tripadvisor.ca/Restaurant_Review-g154982-d706586-Reviews-Mandarin_Restaurant-Brampton_Ontario.html,43.67804835,-79.70819009,POINT (-79.70819009 43.67804835),50
51,The Keg Steakhouse & Bar,"70 Gillingham Dr, Brampton, Ontario L6X 4X7 Canada",4.2,2.5,"['Steakhouse', 'Bar', 'Canadian']",[],[],[],[],[],"['steak ', 'billy miner pie ', 'top sirloin ', 'caesar salad ', 'salmon ', 'ribs ', 'cooked to perfection ', 'bramalea city centre ', 'anniversary dinner ', 'server ', 'appetizers ', 'booth ', 'locations ']",https://www.tripadvisor.ca/Restaurant_Review-g154982-d709886-Reviews-The_Keg_Steakhouse_Bar-Brampton_Ontario.html,43.701926,-79.7863093,POINT (-79.7863093 43.701926),51
52,Bombay Palace,"200 Advance Blvd, Brampton, Ontario L6T 4V4 Canada",4.4,2.5,"['Indian', 'Vegetarian Friendly', 'Vegan Options']","[8, 19]",['indian'],"['vegetarian friendly', 'vegan options', 'gluten free options']",[],[],"['fresh naan ', 'lamb vindaloo ', 'malai ', 'chicken ', 'indian food ', 'lunch buffet ', 'per adult ', 'baby shower ', 'brought to the table ', 'food was amazing ', 'vegetarian ', 'mississauga ', 'servers ']",https://www.tripadvisor.ca/Restaurant_Review-g154982-d702231-Reviews-Bombay_Palace-Brampton_Ontario.html,43.6926151,-79.6953696,POINT (-79.69536960000001 43.6926151),52
53,Moxie's Grill & Bar,"56 Peel Centre Dr, Brampton, Ontario L6T 0E2 Canada",4.2,2.5,"['American', 'Bar', 'Canadian']","[11, 26]","['bar', 'american', 'canadian']","['vegetarian friendly', 'gluten free options']",[],[],"['white chocolate brownie ', 'guacamole ', 'sweet potato fries ', 'steak ', 'nice lunch ', 'bramalea city centre ', 'last night ', 'dining experience ', 'server ', 'juliana ', 'mmmmm ', 'appetizers ']",https://www.tripadvisor.ca/Restaurant_Review-g154982-d2675031-Reviews-Moxie_s_Grill_Bar-Brampton_Ontario.html,43.7137515,-79.72575331,POINT (-79.72575331 43.7137515),53
54,John's Family Restaurant,"1 Fisherman Dr, Brampton, Ontario L7A 2X9 Canada",4.2,2.5,"['American', 'Canadian', 'Vegetarian Friendly']",[],"['american', 'canadian']","['vegetarian friendly', 'gluten free options']","['breakfast', 'lunch', 'dinner', 'brunch']",[],"['souvlaki ', 'eggs benedict ', 'pasta ', 'potatoes ', 'fries ', 'rice ', 'huge portions ', 'late breakfast ', 'lots of parking ', 'food was great ', 'caledon ', 'servers ']",https://www.tripadvisor.ca/Restaurant_Review-g154982-d8726869-Reviews-John_s_Family_Restaurant-Brampton_Ontario.html,43.7142995,-79.79945642,POINT (-79.79945642 43.7142995),54
55,Queen Gypsy,"10 Main St S, Brampton, Ontario L6W 2C3 Canada",4.6,2.5,"['European', 'Eastern European', 'Central European']",[],"['european', 'eastern european', 'central european']",['vegetarian friendly'],['dinner'],[],"['goulash ', 'pierogies ', 'coleslaw ', 'bruschetta ', 'bread ', 'downtown brampton ', 'waitress was friendly and helpful ', 'this small restaurant ', 'blueberry ', 'cuisine ', 'sides ', 'ontario ']",https://www.tripadvisor.ca/Restaurant_Review-g154982-d5549943-Reviews-Queen_Gypsy-Brampton_Ontario.html,43.6858258,-79.75961033,POINT (-79.75961033 43.6858258),55
56,Antica Osteria Italian Eatery Limited,"3088 Mayfield Rd, Brampton, Ontario L6Z 0E3 Canada",4.1,2.5,"['Italian', 'Vegetarian Friendly', 'Vegan Options']",[],[],[],[],[],"['bruschetta ', 'tomato broth ', 'veal marsala ', 'profiteroles ', 'seafood pasta ', 'bread ', 'scallops ', 'masala ', 'cheese wheel ', 'fine dining ', ""mother's day "", 'service was prompt ', 'special occasions ', 'birthday dinner ', 'specials ', 'appetizers ', 'server ']",https://www.tripadvisor.ca/Restaurant_Review-g154982-d1093034-Reviews-Antica_Osteria_Italian_Eatery_Limited-Brampton_Ontario.html,43.7357275,-79.82303905,POINT (-79.82303905000001 43.7357275),56
57,Terrace On The Green,"8672 Mississauga Rd, Brampton, Ontario L6Y 0C4 Canada",4.5,4,"['International', 'Canadian', 'Vegetarian Friendly']",[],[],[],[],[],"['steak ', 'salad ', 'attentive service ', 'cooked perfectly ', 'medium ', 'luncheon ', 'mushrooms ']",https://www.tripadvisor.ca/Restaurant_Review-g154982-d709591-Reviews-Terrace_On_The_Green-Brampton_Ontario.html,43.658001,-79.8175958,POINT (-79.81759580000001 43.658001),57
58,Tandoori Flame Brampton,"8150 Dixie Rd, Brampton, Ontario L6T 5N9 Canada",3.7,2.5,"['Indian', 'Asian', 'Vegetarian Friendly']",[],[],[],[],[],"['tandoori lamb ', 'butter chicken ', 'pani puri ', 'pizza ', 'fries ', 'indian food ', 'great indian ', 'buffet style ', 'business lunch ', 'dishes ', 'canada ']",https://www.tripadvisor.ca/Restaurant_Review-g154982-d1071550-Reviews-Tandoori_Flame_Brampton-Brampton_Ontario.html,43.7015732,-79.7115948,POINT (-79.7115948 43.7015732),58
59,Bucatini Restaurant & Wine Bar,"170 Bovaird Dr W, Brampton, Ontario L7A 1A1 Canada",4.1,2.5,"['Italian', 'Wine Bar', 'Vegetarian Friendly']","[14, 34]","['italian', 'wine bar']","['vegetarian friendly', 'gluten free options']",[],[],"['bucatini ', 'pasta ', 'authentic italian cuisine ', 'cream sauce ', 'wine list ', 'fine dining ', 'cooked to perfection ', 'quality food ', 'family dinner ', 'vince ', 'palate ', 'oil ']",https://www.tripadvisor.ca/Restaurant_Review-g154982-d3932661-Reviews-Bucatini_Restaurant_Wine_Bar-Brampton_Ontario.html,43.70360876,-79.78950837,POINT (-79.78950836999999 43.70360876),59
60,Henry's Fish & Chips,"320 Main St N, Brampton, Ontario L6V 4A3 Canada",4.1,2.5,"['Seafood', 'Fast food', 'Canadian']",[],[],[],[],[],[],https://www.tripadvisor.ca/Restaurant_Review-g154982-d704872-Reviews-Henry_s_Fish_Chips-Brampton_Ontario.html,43.692927,-79.769118,POINT (-79.76911800000001 43.692927),60
61,Sushi House Japanese Restaurant,"135 Main St N, Brampton, Ontario L6X 1M9 Canada",4.4,2.5,"['Japanese', 'Sushi', 'Asian']",[],"['japanese', 'sushi', 'asian']","['vegetarian friendly', 'gluten free options']","['lunch', 'dinner']",[],"['sushi ', 'soup ', 'all you can eat ', 'crunchy ', 'ayce ', 'servers ', 'spicy ']",https://www.tripadvisor.ca/Restaurant_Review-g154982-d4274862-Reviews-Sushi_House_Japanese_Restaurant-Brampton_Ontario.html,43.6878877,-79.7628929,POINT (-79.7628929 43.6878877),61
62,Tonino's Pizzeria & Pannini,"10088 McLaughlin Rd, Brampton, Ontario L7A 2X6 Canada",4.3,2.5,"['Italian', 'Pizza', 'Canadian']",[],"['italian', 'pizza', 'canadian']",['vegetarian friendly'],"['lunch', 'dinner']",[],"['veal sandwich ', 'pizza ', 'wings ', 'penne ', 'fries ', 'regulars ']",https://www.tripadvisor.ca/Restaurant_Review-g154982-d3800945-Reviews-Tonino_s_Pizzeria_Pannini-Brampton_Ontario.html,43.6454182,-79.7287701,POINT (-79.72877010000001 43.6454182),62
63,The Keg Steakhouse & Bar,"46 Peel Centre Dr, Brampton, Ontario L6T 0E2 Canada",4.1,2.5,"['Steakhouse', 'Bar', 'Canadian']",[],"['steakhouse', 'canadian', 'bar']",['gluten free options'],['dinner'],[],"['steak ', 'salmon ', 'cake ', 'seafood ', 'crab legs ', 'our table was ready ', 'great server ', 'anniversary dinner ', 'bramalea city centre ', 'food was great ', 'waiter ', 'darcy ', 'pistachio ', 'desert ', 'butter ', 'apps ']",https://www.tripadvisor.ca/Restaurant_Review-g154982-d3675478-Reviews-The_Keg_Steakhouse_Bar-Brampton_Ontario.html,43.7150617,-79.7267626,POINT (-79.7267626 43.7150617),63
64,Mirch Masala,"263 Queen St E, Brampton, Ontario L6W 4K6 Canada",4.4,2.5,"['Indian', 'Vegetarian Friendly', 'Vegan Options']","[8, 14]",['indian'],"['vegetarian friendly', 'vegan options']",[],[],"['tandoori chicken ', 'naan ', 'goat ', 'curries ', 'indian food ', 'best indian ', 'fine dining ', 'delicious food ', 'sizzling ', 'dish ', 'crispy ']",https://www.tripadvisor.ca/Restaurant_Review-g154982-d10357856-Reviews-Mirch_Masala-Brampton_Ontario.html,43.7006863,-79.7415815,POINT (-79.7415815 43.7006863),64
65,RD's Southern BBQ,"71 Rosedale Ave W, Brampton, Ontario L6X 1K4 Canada",4.1,2.5,"['American', 'Southwestern', 'Barbecue']",[],"['american', 'southwestern', 'barbecue', 'canadian']",[],"['lunch', 'dinner']","['takeout', 'seating', 'parking available', 'wheelchair accessible', 'table service']","['pulled pork ', 'southern bbq ', 'cornbread ', 'ribs ', 'beans ', 'fries ', 'sandwiches ', 'great food and great people ', 'half chicken ', 'sides ', 'smoked ', 'meats ', 'plaza ']",https://www.tripadvisor.ca/Restaurant_Review-g154982-d2621826-Reviews-RD_s_Southern_BBQ-Brampton_Ontario.html,43.68793218,-79.77030831,POINT (-79.77030831 43.68793218),65
66,Shawarma Queen,"10 Gillingham Dr, Brampton, Ontario L6X 5A5 Canada",4.4,1,"['Lebanese', 'Fast food', 'Mediterranean']",[],[],[],[],[],[],https://www.tripadvisor.ca/Restaurant_Review-g154982-d4852531-Reviews-Shawarma_Queen-Brampton_Ontario.html,43.7034875,-79.78484743,POINT (-79.78484743 43.7034875),66
67,Harbourside Fish and Chips,"180 Sandalwood Pky E, Brampton, Ontario L6Z 1Y4 Canada",4.6,2.5,"['Seafood', 'Canadian']",[],"['canadian', 'seafood']",[],"['lunch', 'dinner']","['takeout', 'wheelchair accessible', 'seating', 'table service']","['halibut ', 'coleslaw ', 'wings ', 'light and crispy ', 'friday night ', 'service was great ', 'battered ', 'totaled ', 'takeout ']",https://www.tripadvisor.ca/Restaurant_Review-g154982-d12317948-Reviews-Harbourside_Fish_and_Chips-Brampton_Ontario.html,43.727878,-79.7960779,POINT (-79.7960779 43.727878),67
68,Wally's On Steeles,"1315 Steeles Ave E, Brampton, Ontario L6T 4N9 Canada",4.1,2.5,"['American', 'Diner', 'Canadian']",[],"['american', 'diner', 'canadian']",['vegetarian friendly'],"['breakfast', 'lunch', 'dinner', 'brunch']",[],"['sandwich ', 'breakfast all day ', 'specials include ', 'cooked perfectly ', 'service was excellent ', 'willy ', 'portions ']",https://www.tripadvisor.ca/Restaurant_Review-g154982-d9826595-Reviews-Wally_s_On_Steeles-Brampton_Ontario.html,43.6942327,-79.7020516,POINT (-79.7020516 43.6942327),68
69,Cafe Troy Donn Zver Pottery,"2190 Highway 5 W, Troy, Hamilton, Ontario L0R 2B0 Canada",4.7,2.5,"['Canadian', 'Vegetarian Friendly', 'Vegan Options']",[],[],[],[],[],"['prime rib dinner ', 'quiche ', 'creme brûlée ', 'chicken ', 'salad ', 'mashed potatoes ', 'country setting ', 'table settings ', 'lunch or dinner ', 'dining experience ', 'soup of the day ', 'cafe troy ', 'chef carlos ', 'dinnerware ', 'studio ', 'phyllo ', 'pear ']",https://www.tripadvisor.ca/Restaurant_Review-g12009368-d15612903-Reviews-Cafe_Troy_Donn_Zver_Pottery-Troy_Hamilton_Ontario.html,43.26319674,-80.16818079,POINT (-80.16818078999999 43.26319674),69
70,Speekezzies Cafe & Wine Bar,"415 Fairview Dr, Brantford, Ontario N3R 7M3 Canada",4.6,2.5,"['Italian', 'Pizza', 'International']",[],"['italian', 'pizza', 'wine bar', 'canadian', 'international']","['vegetarian friendly', 'vegan options', 'gluten free options']","['dinner', 'after-hours', 'drinks']",[],"['gnocchi ', 'wood oven pizza ', 'rack of lamb ', 'seafood ', 'chef anthony ', 'romantic dinner ', 'service was great ', 'amazing food ', 'heather ', 'specials ', 'homemade ', 'patrons ']",https://www.tripadvisor.ca/Restaurant_Review-g154983-d977945-Reviews-Speekezzies_Cafe_Wine_Bar-Brantford_Ontario.html,43.1725353,-80.2484884,POINT (-80.2484884 43.1725353),70
71,Zander's Fire Grill and Brew Lounge,"190 King George Rd, Brantford, Ontario N3R 5L3 Canada",4.3,2.5,"['American', 'Bar', 'Pub']",[],"['american', 'bar', 'pub', 'canadian']","['vegetarian friendly', 'vegan options', 'gluten free options']","['lunch', 'dinner', 'brunch', 'after-hours']",[],"['brunch ', 'burger ', 'wings ', 'chicken ', 'coleslaw ', 'huge menu ', 'great place to eat ', 'wing night ', 'large portions ', 'busy place ', 'daily specials ', 'friendly atmosphere ', 'great lunch ', 'zanders ', 'guitar ', 'motorcycle ', 'booth ']",https://www.tripadvisor.ca/Restaurant_Review-g154983-d3644356-Reviews-Zander_s_Fire_Grill_and_Brew_Lounge-Brantford_Ontario.html,43.17369901,-80.27789389,POINT (-80.27789389 43.17369901),71
72,Sociable Kitchen & Tavern,"45 King George Rd, Brantford, Ontario N3R 5K2 Canada",4.2,2.5,"['American', 'Bar', 'Pub']",[],[],[],[],[],"['fish tacos ', 'burger ', 'lettuce wraps ', 'brisket ', 'tuna roll ', 'fries ', 'flatbread ', 'pad thai ', 'charcoal group ', 'craft beer ', 'photo booth ', 'on tap ', 'made in house ', 'menu items ', 'home made ', 'great food and service ', 'brittany ']",https://www.tripadvisor.ca/Restaurant_Review-g154983-d9601923-Reviews-Sociable_Kitchen_Tavern-Brantford_Ontario.html,43.1636891,-80.2747119,POINT (-80.2747119 43.1636891),72
73,The Keg Steakhouse + Bar Brantford,"61 Lynden Rd, Brantford, Ontario N3R 7J9 Canada",4.2,4,"['American', 'Steakhouse', 'Canadian']",[],[],[],[],[],"['prime rib ', 'steak ', 'cajun shrimp ', 'salad ', 'ribs ', 'the garlic mashed potatoes ', 'cooked to perfection ', 'wonderful evening ', 'wine list ', 'special occasion ', 'birthday dinner ', 'great meal ', 'wait staff ', 'great food and service ', 'worth the wait ', 'server ', 'medium ']",https://www.tripadvisor.ca/Restaurant_Review-g154983-d788201-Reviews-The_Keg_Steakhouse_Bar_Brantford-Brantford_Ontario.html,43.1743712,-80.2431098,POINT (-80.2431098 43.1743712),73
74,Gran Sasso Restaurant,"98 Paris Rd, Brantford, Ontario N3R 1H9 Canada",4.5,2.5,"['Italian', 'Pizza', 'Vegetarian Friendly']","[12, 26]","['italian', 'pizza']","['vegetarian friendly', 'vegan options', 'gluten free options']",[],[],"['arancini ', 'pasta ', 'panna cotta ', 'pancetta ', 'pastry ', 'garden salad ', 'bread ', 'cream sauce ', 'sun dried tomatoes ', 'pizza joint ', 'amazing italian food ', 'great portion sizes ', 'olive oil ', 'small restaurant ', 'sea salt ', 'outdoor patio ', 'highly recommend this restaurant ']",https://www.tripadvisor.ca/Restaurant_Review-g154983-d6542419-Reviews-Gran_Sasso_Restaurant-Brantford_Ontario.html,43.16109527,-80.29003016,POINT (-80.29003016 43.16109527),74
75,The Olde School Restaurant,"687 Powerline Rd, Brantford, Ontario N3V 0A4 Canada",4.1,4,"['Canadian', 'Vegetarian Friendly', 'Gluten Free Options']",[],['canadian'],"['vegetarian friendly', 'gluten free options']","['lunch', 'dinner', 'brunch', 'after-hours', 'drinks']",[],"['brunch ', 'prime rib ', 'venison ', 'baklava ', 'lobster tail ', 'salad ', 'cake ', 'piano bar ', 'converted school ', 'special occasion ', 'a fine dining experience ', 'the wait staff ', 'cold food ', 'birthday dinner ', 'queen ', 'gus ', 'tuxedo ']",https://www.tripadvisor.ca/Restaurant_Review-g154983-d707479-Reviews-The_Olde_School_Restaurant-Brantford_Ontario.html,43.1787666,-80.327879,POINT (-80.327879 43.1787666),75
76,Cafe Andreou,"104 West St, Brantford, Ontario N3T 3E7 Canada",4.6,4,"['Italian', 'Vegetarian Friendly', 'Gluten Free Options']",[],[],[],[],[],"['octopus ', 'veal ', 'linguine ', 'oreo cheesecake ', 'soup ', 'treated like royalty ', 'exceeds expectations ', 'pecorino cheese ', 'outstanding food ', 'love this restaurant ', 'dining experience ', 'wonderful meal ', 'waiter ', 'appetizers ', 'presentation ', 'tender ', 'establishment ']",https://www.tripadvisor.ca/Restaurant_Review-g154983-d765917-Reviews-Cafe_Andreou-Brantford_Ontario.html,43.14351468,-80.26699897,POINT (-80.26699897 43.14351468),76
77,Taal Fine Indian Cuisine,"578 Colborne st east, Brantford, Ontario Canada",4.2,2.5,"['Indian', 'Vegetarian Friendly', 'Vegan Options']",[],['indian'],"['vegetarian friendly', 'vegan options', 'gluten free options']","['lunch', 'dinner']",[],"['naan ', 'tandoori chicken ', 'best indian ', 'buffet style ', 'great buffet ', 'amazing food ', 'take out ', 'spicy ', 'dishes ', 'spoonfuls ', 'palate ', 'yummy ', 'zucchini ', 'spicier ', 'serving ', 'takeout ', 'craving ']",https://www.tripadvisor.ca/Restaurant_Review-g154983-d1854366-Reviews-Taal_Fine_Indian_Cuisine-Brantford_Ontario.html,43.1420039,-80.2345762,POINT (-80.23457620000001 43.1420039),77
